Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie,Wolumen,Otwarcie_hg,Najwyzszy_hg,Najnizszy_hg,Zamkniecie_hg,Wolumen_hg,LOP,Otwarcie_btcusd_d,Najwyzszy_btcusd_d,Najnizszy_btcusd_d,Zamkniecie_btcusd_d,Otwarcie_swig80_d,Najwyzszy_swig80_d,Najnizszy_swig80_d,Zamkniecie_swig80_d,Wolumen_swig80_d,Otwarcie_ndq_d,Najwyzszy_ndq_d,Najnizszy_ndq_d,Zamkniecie_ndq_d,Wolumen_ndq_d,Otwarcie_gbpeur_d,Najwyzszy_gbpeur_d,Najnizszy_gbpeur_d,Zamkniecie_gbpeur_d,Otwarcie_jpypln_d,Najwyzszy_jpypln_d,Najnizszy_jpypln_d,Zamkniecie_jpypln_d,Otwarcie_usdpln_d,Najwyzszy_usdpln_d,Najnizszy_usdpln_d,Zamkniecie_usdpln_d,Otwarcie_chfpln_d,Najwyzszy_chfpln_d,Najnizszy_chfpln_d,Zamkniecie_chfpln_d,Otwarcie_wig_d,Najwyzszy_wig_d,Najnizszy_wig_d,Zamkniecie_wig_d,Wolumen_wig_d,Otwarcie_spx_d,Najwyzszy_spx_d,Najnizszy_spx_d,Zamkniecie_spx_d,Wolumen_spx_d,Otwarcie_mwig40_d,Najwyzszy_mwig40_d,Najnizszy_mwig40_d,Zamkniecie_mwig40_d,Wolumen_mwig40_d,Otwarcie_gbppln_d,Najwyzszy_gbppln_d,Najnizszy_gbppln_d,Zamkniecie_gbppln_d,Otwarcie_ftse250_d,Najwyzszy_ftse250_d,Najnizszy_ftse250_d,Zamkniecie_ftse250_d,Wolumen_ftse250_d,Otwarcie_eurpln_d,Najwyzszy_eurpln_d,Najnizszy_eurpln_d,Zamkniecie_eurpln_d,Otwarcie_dax_d,Najwyzszy_dax_d,Najnizszy_dax_d,Zamkniecie_dax_d,Wolumen_dax_d
2014-03-03,265.0,268.92,261.25,262.65,2657,318.8,319.6,315.7,317.5,53649.0,146329.0,555.0,702.89,552.58,663.57,13701.5,13925.72,13426.18,13592.23,31005146,4261.42,4284.15,4239.65,4277.3,1932075000,1.2143,1.216,1.2123,1.2126,2.9849,3.0345,2.982,3.0242,3.0312,3.0762,3.0255,3.0675,3.4484,3.4832,3.4395,3.4735,51739.27,52396.81,51005.81,51005.81,281739304.0,1857.68,1857.68,1834.44,1845.73,1904566667,3421.83,3479.5,3375.57,3387.66,133187149,5.0697,5.1238,5.0624,5.1094,16726.04,16726.04,16329.75,16374.84,267864032.0,4.1752,4.2242,4.1713,4.2136,9553.08,9553.08,9358.73,9358.89,99108194.0
2014-03-04,263.5,269.0,263.5,268.0,478,317.2,322.0,316.6,321.2,57635.0,145295.0,663.04,697.55,654.79,663.88,13546.2,13964.07,13546.2,13921.24,15101126,4327.85,4357.21,4327.53,4351.97,2304400500,1.2131,1.2153,1.2105,1.2124,3.0246,3.0266,2.9724,2.9768,3.0679,3.0718,3.0314,3.0438,3.4739,3.4763,3.4262,3.4298,51555.72,52395.81,51555.72,52303.63,125848591.0,1849.23,1876.23,1849.23,1873.91,2092094444,3406.96,3507.37,3406.96,3507.37,27971680,5.112,5.1156,5.0598,5.0703,16374.89,16699.87,16374.89,16698.9,267189648.0,4.214,4.2183,4.1737,4.1821,9453.77,9589.15,9421.16,9589.15,95630198.0
2014-03-05,269.0,269.59,267.01,267.01,935,321.3,323.0,320.1,320.3,42384.0,142664.0,663.09,674.4,646.12,662.38,14001.97,14080.06,13872.7,13915.6,11308775,4352.76,4362.5,4344.15,4357.97,2060861400,1.2125,1.2189,1.2124,1.2173,2.9768,2.9848,2.9662,2.9727,3.0439,3.0521,3.0376,3.0428,3.43,3.438,3.4241,3.4304,52330.79,52697.98,52095.34,52216.05,248552563.0,1874.05,1876.53,1871.11,1873.81,1884994444,3518.95,3540.22,3466.33,3475.4,79196637,5.0706,5.1018,5.0664,5.0876,16698.89,16698.89,16608.12,16614.35,253950832.0,4.182,4.1883,4.1724,4.1796,9562.39,9599.0,9534.43,9542.02,73341694.0
2014-03-06,267.3,269.45,267.3,269.0,548,320.2,321.9,319.4,321.9,39970.0,140915.0,662.82,670.38,648.76,660.24,13956.89,13993.42,13871.78,13917.34,11999612,4368.81,4371.71,4341.0,4352.12,1986721800,1.2173,1.2185,1.2067,1.2077,2.973,2.975,2.9172,2.9203,3.0428,3.0459,3.0082,3.0102,3.4308,3.432,3.4163,3.4211,52431.79,52595.61,52297.2,52487.84,101200293.0,1874.18,1881.94,1874.18,1877.03,1866916667,3486.94,3500.75,3482.57,3500.75,24907088,5.0881,5.0924,5.0358,5.0384,16614.37,16713.22,16614.37,16671.75,253573152.0,4.1799,4.1854,4.1695,4.1719,9577.35,9587.44,9505.32,9542.87,103682643.0
2014-03-07,270.0,270.0,265.8,265.8,2242,321.6,322.0,307.8,308.3,52844.0,149174.0,658.76,665.38,615.42,629.33,13912.21,13916.75,13773.97,13781.17,16358275,4370.98,4371.39,4319.15,4336.22,2023270800,1.2077,1.2085,1.2047,1.2056,2.9205,2.9374,2.9149,2.9335,3.0101,3.0315,3.0096,3.0304,3.4213,3.4545,3.4195,3.453,52454.82,52454.82,51850.28,51954.46,119627748.0,1878.52,1883.57,1870.56,1878.04,1980411111,3495.78,3498.44,3446.18,3448.09,40671081,5.0388,5.07,5.0361,5.0679,16671.77,16692.49,16559.45,16559.45,220798304.0,4.1722,4.2045,4.1716,4.2038,9538.45,9543.24,9346.82,9350.75,103246651.0
2014-03-10,265.0,268.0,263.39,263.7,907,305.7,305.7,299.6,304.2,91206.0,150924.0,639.96,644.75,611.25,628.06,13680.67,13697.67,13471.15,13530.19,16949518,4332.62,4339.93,4307.84,4334.45,1963797300,1.2051,1.206,1.1976,1.1995,2.931,2.9455,2.9245,2.9352,3.0238,3.0403,3.0193,3.032,3.4446,3.4621,3.4423,3.4547,51651.2,51719.75,51155.33,51155.33,144961872.0,1877.86,1877.87,1867.04,1877.17,1678527778,3435.76,3438.71,3385.3,3397.19,57125889,5.0564,5.0684,5.0292,5.0463,16559.48,16645.63,16396.11,16451.2,217923680.0,4.1959,4.2164,4.1938,4.2071,9305.51,9382.98,9216.07,9265.5,84875421.0
2014-03-11,264.0,264.15,261.5,261.5,1252,304.3,305.7,294.5,295.0,95378.0,155791.0,628.89,639.88,618.01,635.69,13515.58,13575.75,13456.8,13548.33,10361427,4342.93,4354.43,4295.47,4307.19,2304335400,1.1995,1.2017,1.1981,1.1994,2.935,2.9595,2.9323,2.9576,3.0317,3.0465,3.0316,3.0447,3.4544,3.4708,3.4493,3.4684,51330.59,51456.67,50979.94,51226.9,98851975.0,1878.26,1882.35,1863.88,1867.63,1884666667,3396.75,3422.55,3390.97,3403.75,40160596,5.046,5.0679,5.0443,5.0593,16451.19,16535.32,16420.9,16481.45,225276720.0,4.2068,4.2229,4.2037,4.2182,9295.32,9375.15,9259.18,9307.79,72300788.0
2014-03-12,262.0,262.48,257.61,260.85,1074,294.9,298.1,290.8,295.5,106046.0,156840.0,636.17,648.47,629.53,632.91,13520.22,13528.19,13205.68,13348.78,9663949,4288.6,4323.33,4270.22,4323.33,1982648400,1.1994,1.2012,1.1942,1.1958,2.9576,2.9726,2.9517,2.9531,3.0447,3.0532,3.0323,3.0336,3.4684,3.4795,3.4667,3.4711,51021.13,51170.1,50182.24,50517.28,145979152.0,1866.15,1868.38,1854.38,1868.2,1817144444,3383.18,3386.5,3323.31,3351.17,84164047,5.0593,5.0743,5.0393,5.0426,16481.46,16481.46,16321.44,16326.7,243305792.0,4.2182,4.2296,4.2155,4.2171,9257.13,9267.1,9147.01,9188.69,107430638.0
2014-03-13,257.5,263.9,256.14,257.42,806,295.6,297.7,291.5,292.1,69650.0,160207.0,632.07,644.7,630.64,637.51,13337.26,13353.74,13160.99,13197.51,5149447,4338.26,4339.9,4242.94,4260.42,2216748000,1.1957,1.2003,1.1936,1.1987,2.9531,3.0114,2.9412,2.9973,3.0336,3.06,3.0225,3.053,3.4711,3.4967,3.4645,3.4907,50580.35,50655.23,49878.65,49878.65,86598949.0,1869.06,1874.4,1841.86,1846.34,2039438889,3338.73,3365.97,3302.23,3302.23,35684182,5.0424,5.0837,5.0344,5.075,16326.65,16362.61,16186.23,16186.23,242564784.0,4.2171,4.2404,4.2137,4.2337,9200.12,9226.96,9017.35,9017.79,113773090.0
2014-03-14,255.4,256.0,251.15,253.0,7340,292.0,296.2,291.3,294.1,51927.0,159541.0,637.47,639.88,627.63,630.56,13007.1,13007.1,12661.97,12883.71,12527595,4250.45,4272.34,4241.94,4245.4,2043107700,1.1987,1.1997,1.1933,1.1963,2.9976,3.0204,2.9903,2.9939,3.0534,3.0592,3.0308,3.0338,3.491,3.4991,3.4751,3.4788,49204.01,49520.84,48765.47,49520.84,139751740.0,1845.07,1852.44,1839.57,1841.13,1825255556,3248.87,3248.87,3187.9,3238.95,65074641,5.0754,5.0818,5.0392,5.0491,16186.29,16186.29,16018.49,16124.92,232925312.0,4.234,4.2437,4.2155,4.2207,8939.18,9094.24,8913.27,9056.41,141175468.0
2014-03-17,253.0,260.72,253.0,260.72,326,293.8,298.1,292.2,295.1,58629.0,159941.0,630.84,632.79,617.55,623.36,12867.85,13234.1,12867.85,13216.82,26862316,4274.22,4301.28,4273.01,4279.95,1683681300,1.1961,1.1989,1.1938,1.1947,2.9946,3.0033,2.967,2.9781,3.0354,3.0517,3.0211,3.032,3.4787,3.4878,3.4645,3.4717,49644.42,50811.88,49644.42,50811.88,93321260.0,1842.81,1862.3,1842.81,1858.83,1589161111,3253.81,3377.81,3253.81,3363.63,29924717,5.0488,5.0745,5.0274,5.0438,16124.89,16315.19,16123.63,16297.38,203169696.0,4.2211,4.2336,4.2107,4.222,9047.49,9197.81,9047.49,9180.89,86964480.0
2014-03-18,260.72,262.3,259.5,261.0,356,295.0,299.2,294.0,295.3,56887.0,159542.0,623.25,624.34,601.54,613.31,13282.78,13307.7,13156.06,13245.02,14609540,4286.23,4334.66,4284.11,4333.31,1825487700,1.1947,1.1959,1.1904,1.1912,2.9783,3.0033,2.9633,2.9751,3.032,3.0438,3.0149,3.0161,3.4718,3.4819,3.4483,3.4542,50908.31,50948.53,50529.51,50651.51,89605147.0,1858.92,1873.76,1858.92,1872.25,1627883333,3398.54,3398.54,3361.37,3367.3,33464931,5.0439,5.0567,5.0013,5.0048,16297.43,16367.12,16212.53,16354.2,227985088.0,4.222,4.2315,4.1989,4.2015,9172.05,9315.07,9105.69,9242.55,99301228.0
2014-03-19,259.55,261.0,258.48,258.76,1955,295.2,299.8,287.7,298.1,59458.0,154743.0,613.8,622.63,609.27,614.4,13243.46,13275.69,13142.82,13273.84,36555536,4331.46,4334.3,4283.53,4307.6,1853257500,1.1912,1.1969,1.1909,1.1962,2.9747,2.9783,2.9598,2.972,3.0161,3.0464,3.011,3.0423,3.4541,3.4578,3.4436,3.4521,50726.88,50800.56,50232.9,50360.09,88208215.0,1872.25,1874.14,1850.35,1860.77,1827338889,3370.33,3382.45,3355.26,3355.26,16687890,5.0044,5.0346,5.0032,5.0302,16354.16,16398.86,16320.3,16338.84,324625344.0,4.2015,4.2099,4.1889,4.2053,9262.71,9325.93,9221.59,9277.05,89476841.0
2014-03-20,255.04,260.62,255.04,260.62,501,298.2,299.6,291.4,293.3,71688.0,158251.0,612.9,613.54,585.72,590.08,13256.22,13321.98,13243.25,13321.98,25831160,4297.99,4329.61,4287.41,4319.29,1717961100,1.1962,1.2006,1.1949,1.1979,2.9713,2.9876,2.9651,2.9708,3.0423,3.062,3.0352,3.0417,3.4512,3.4561,3.44,3.4428,50208.37,50796.79,50187.95,50627.71,86805486.0,1860.09,1873.49,1854.63,1872.01,1848633333,3349.08,3380.83,3348.79,3378.66,16055278,5.0289,5.0571,5.0178,5.0202,16338.94,16338.94,16161.75,16217.35,257534336.0,4.2041,4.2129,4.1896,4.1909,9215.7,9296.9,9156.63,9296.12,96945748.0
2014-03-21,261.0,262.81,260.04,260.04,127,293.2,297.9,291.8,294.8,48303.0,154746.0,590.81,606.72,564.02,580.99,13348.85,13400.7,13333.06,13366.6,14259820,4339.9,4344.39,4268.34,4276.79,3018538200,1.1979,1.1984,1.1946,1.1952,2.9713,2.9899,2.9673,2.9764,3.0422,3.0509,3.0361,3.0424,3.4432,3.4525,3.4395,3.449,50878.94,51048.02,50555.44,50555.93,115844655.0,1874.53,1883.97,1863.46,1866.52,2928172222,3390.42,3421.98,3382.94,3395.99,34941627,5.0211,5.0301,5.01,5.019,16217.38,16262.19,16160.11,16160.11,572072832.0,4.1915,4.201,4.1885,4.1972,9300.66,9376.94,9288.15,9342.94,198583517.0
2014-03-24,264.0,264.0,256.95,256.95,664,294.9,296.9,292.2,294.4,47373.0,154746.0,565.04,589.45,551.18,587.13,13289.78,13382.3,13289.78,13382.3,4563951,4289.49,4289.49,4190.61,4226.39,2264224500,1.1954,1.1983,1.1916,1.1921,2.973,2.9818,2.9539,2.966,3.039,3.0483,3.0258,3.0318,3.4432,3.4466,3.4335,3.4428,50782.91,50824.07,50325.36,50503.6,70482119.0,1867.67,1873.34,1849.69,1857.44,1893888889,3409.12,3410.88,3373.39,3386.03,34796479,5.01,5.0251,4.9992,5.0009,16160.1,16221.35,15995.06,16019.41,246442064.0,4.191,4.1992,4.1878,4.1952,9349.52,9358.95,9181.37,9188.77,86790855.0
2014-03-25,263.77,263.77,260.14,262.5,752,294.6,301.8,294.0,299.4,72632.0,154057.0,587.54,587.89,571.4,582.55,13463.57,13532.64,13463.57,13532.64,8018988,4252.65,4274.32,4203.64,4234.27,2111806800,1.1921,1.1996,1.1914,1.1958,2.9662,2.9755,2.9576,2.96,3.0318,3.0452,3.0235,3.0278,3.4429,3.4451,3.4273,3.4301,50568.26,51277.14,50568.26,51150.79,52819084.0,1859.48,1871.87,1855.96,1865.62,1778088889,3384.18,3405.15,3384.15,3396.7,20492269,5.0013,5.0259,4.9895,5.0056,16019.42,16154.45,16019.42,16153.13,220619728.0,4.1952,4.1981,4.1828,4.1859,9223.92,9372.07,9223.9,9338.4,82230643.0
2014-03-26,263.95,266.3,263.95,264.8,508,299.5,301.3,296.0,296.4,52325.0,159609.0,582.85,592.7,570.16,581.67,13573.01,13637.8,13573.01,13637.8,7416637,4254.98,4263.07,4173.58,4173.58,2283577800,1.1958,1.2034,1.1957,1.2027,2.9594,2.975,2.9556,2.969,3.0272,3.0361,3.0252,3.0292,3.4293,3.4331,3.4127,3.423,51350.73,51826.17,51350.73,51684.41,60817915.0,1867.09,1875.92,1852.56,1852.56,1933805556,3409.13,3451.89,3409.13,3442.97,23441684,5.0045,5.0289,5.0021,5.0216,16153.1,16282.27,16153.1,16252.92,239259712.0,4.185,4.1902,4.1727,4.1752,9367.53,9488.74,9360.3,9448.58,75144768.0
2014-03-27,266.4,267.15,265.0,267.15,407,296.5,300.2,296.3,299.4,48610.0,155517.0,580.48,582.48,510.47,511.14,13576.97,13576.97,13549.86,13549.86,4005924,4169.35,4186.12,4131.81,4151.23,2111704500,1.2027,1.2102,1.2016,1.2083,2.968,2.9782,2.958,2.9607,3.0292,3.0405,3.0213,3.0266,3.4221,3.4295,3.413,3.4132,51692.21,51896.44,51543.9,51642.99,50431246.0,1852.11,1855.55,1842.11,1849.04,2074127778,3444.87,3449.44,3427.72,3445.38,18816690,5.0201,5.0538,5.0163,5.0243,16252.91,16253.23,16167.44,16202.17,213711392.0,4.1744,4.1829,4.1578,4.1581,9428.91,9469.39,9397.98,9451.21,66826076.0
2014-03-28,266.33,267.3,264.67,265.02,574,299.5,304.7,299.4,304.0,60134.0,155661.0,512.14,529.07,470.39,493.68,13530.09,13570.0,13530.09,13570.0,4253555,4163.18,4203.49,4144.69,4155.76,1887751200,1.2084,1.2127,1.2075,1.2099,2.9607,2.9754,2.9439,2.9477,3.0257,3.0395,3.0243,3.0305,3.4132,3.4262,3.41,3.4181,51813.89,51998.97,51710.57,51831.67,46389241.0,1850.07,1866.63,1850.07,1857.62,1641955556,3442.42,3456.74,3442.42,3454.35,15050702,5.0245,5.0527,5.0243,5.0424,16202.16,16245.63,16157.86,16181.71,222402128.0,4.1583,4.1731,4.1581,4.1675,9487.12,9587.19,9484.9,9587.19,70498449.0
2014-03-31,266.01,268.31,266.0,268.0,936,304.5,305.0,302.0,302.5,52403.0,155120.0,466.31,485.15,442.48,453.37,13603.0,13669.33,13603.0,13669.33,5262368,4185.62,4212.97,4180.54,4198.99,1944490500,1.21,1.2119,1.2053,1.2099,2.9438,2.9499,2.9225,2.926,3.0287,3.037,3.0153,3.02,3.4158,3.4237,3.414,3.4163,52056.0,52373.47,52027.18,52373.47,52198836.0,1859.16,1875.18,1859.16,1872.34,1819055556,3467.52,3482.0,3461.68,3481.44,16755631,5.0403,5.0503,5.0215,5.0327,16181.7,16284.93,16180.74,16273.72,223134160.0,4.1654,4.1729,4.1593,4.1597,9621.92,9634.82,9543.09,9555.91,68772909.0
2014-04-01,268.7,269.74,268.53,269.21,514,302.8,304.3,301.8,303.8,37185.0,153098.0,455.29,496.67,453.31,486.78,13752.92,13760.88,13752.92,13760.88,11866538,4219.87,4268.2,4218.77,4268.04,2002410900,1.2099,1.2103,1.2039,1.2057,2.9261,2.9327,2.9119,2.9132,3.02,3.0285,3.0185,3.0208,3.4165,3.4322,3.4131,3.4195,52358.13,52571.51,52259.18,52571.51,48948941.0,1873.96,1885.84,1873.96,1885.52,1853438889,3486.57,3530.7,3485.95,3528.91,12665486,5.0327,5.0477,5.02,5.0236,16273.72,16409.32,16273.67,16407.56,225774400.0,4.1597,4.178,4.1583,4.1667,9601.96,9631.06,9574.63,9603.71,72835140.0
2014-04-02,269.21,270.0,269.0,269.02,300,303.7,307.4,303.4,303.6,59838.0,155388.0,486.78,494.98,430.11,439.41,13836.57,13836.57,13805.73,13805.73,8866359,4281.61,4286.09,4258.86,4276.46,2034003000,1.2057,1.209,1.2035,1.2078,2.9135,2.9242,2.9053,2.9123,3.0208,3.0315,3.0168,3.0246,3.4195,3.4266,3.4086,3.4115,52768.07,52871.2,52572.07,52761.31,57210549.0,1886.61,1893.17,1883.79,1890.9,1739811111,3544.22,3550.7,3530.32,3533.83,14323158,5.0236,5.0446,5.0169,5.028,16407.57,16476.53,16381.6,16415.96,216912512.0,4.1667,4.1761,4.1599,4.1631,9628.76,9645.6,9608.46,9623.36,73975965.0
2014-04-03,270.0,270.0,267.02,267.7,2528,303.7,303.9,300.9,303.3,54632.0,155388.0,439.5,456.35,414.42,445.4,13786.26,13786.26,13730.76,13730.76,10760624,4282.18,4284.69,4216.57,4237.74,1922654100,1.2078,1.2105,1.2028,1.2097,2.9122,2.924,2.9071,2.9181,3.0246,3.0385,3.0213,3.0325,3.4115,3.4199,3.4002,3.4034,52790.55,52815.8,52260.25,52376.18,46682212.0,1891.43,1893.8,1882.65,1888.77,1697555556,3537.99,3539.58,3527.06,3527.36,12584672,5.0277,5.0446,5.0164,5.0315,16415.94,16415.94,16335.07,16349.06,217457632.0,4.1631,4.172,4.1569,4.1593,9620.87,9689.52,9591.89,9628.82,76385766.0
2014-04-04,266.74,270.0,266.16,270.0,1035,303.2,306.0,301.4,302.3,50307.0,155388.0,445.41,456.0,428.63,446.35,13726.54,13764.26,13726.54,13764.26,4294496,4263.94,4267.06,4118.71,4127.73,2437781100,1.2097,1.2121,1.208,1.2099,2.9174,2.942,2.9162,2.942,3.0317,3.0414,3.0279,3.0376,3.4026,3.4074,3.3951,3.4068,52361.52,52682.31,52213.31,52660.68,38114421.0,1890.25,1897.28,1863.26,1865.09,1990972222,3525.91,3528.16,3512.51,3521.73,11678810,5.0305,5.0437,5.025,5.0359,16349.06,16464.79,16347.96,16433.67,241369072.0,4.1585,4.1674,4.1547,4.1624,9641.96,9721.5,9627.74,9695.77,75314032.0
2014-04-07,269.99,269.99,265.64,266.83,605,302.4,305.5,297.8,304.2,78876.0,155388.0,458.97,461.51,443.72,449.22,13685.03,13685.03,13667.09,13667.09,4720924,4110.92,4133.68,4052.14,4079.75,2375852400,1.2096,1.2104,1.2071,1.2085,2.9373,2.951,2.9353,2.9415,3.0353,3.0433,3.0288,3.0313,3.4036,3.4229,3.4016,3.4146,52296.7,52485.65,52056.89,52280.5,37624173.0,1863.92,1864.04,1841.48,1845.04,2111966667,3509.24,3511.82,3491.76,3498.5,7892885,5.0297,5.0481,5.0278,5.0337,16433.7,16433.7,16253.64,16262.84,227610080.0,4.1583,4.1768,4.1564,4.1653,9585.52,9608.2,9496.67,9510.85,78799997.0
2014-04-08,266.0,269.15,266.0,269.15,389,304.1,306.2,302.7,305.7,77586.0,153322.0,449.22,456.89,444.64,448.35,13629.85,13674.49,13629.85,13674.49,4768782,4085.18,4120.24,4066.11,4112.99,2044977000,1.2085,1.2146,1.2083,1.2142,2.9402,2.9723,2.9385,2.9621,3.0303,3.034,3.0146,3.0173,3.4135,3.4203,3.4112,3.4145,52265.83,52449.94,52044.98,52449.94,43912826.0,1845.48,1854.95,1837.49,1851.96,2067472222,3484.01,3501.16,3484.01,3501.16,13739892,5.0321,5.0649,5.0287,5.0533,16262.81,16279.35,15942.78,16014.46,285536352.0,4.1639,4.1719,4.1591,4.162,9525.07,9525.94,9391.86,9490.79,86190932.0
2014-04-09,267.0,270.99,267.0,269.87,456,305.4,305.7,300.7,304.3,91431.0,155706.0,448.03,453.35,439.37,440.18,13683.74,13725.87,13683.74,13725.87,4785262,4129.63,4185.19,4121.17,4183.9,1820530800,1.2142,1.2149,1.2113,1.212,2.9619,2.9657,2.942,2.9431,3.0167,3.0256,3.0003,3.0014,3.4139,3.4264,3.4116,3.4123,52570.93,52647.36,52344.31,52429.68,71109957.0,1852.64,1872.43,1852.38,1872.18,1838138889,3505.48,3511.52,3498.07,3499.36,22969235,5.0524,5.0644,5.0383,5.0393,16014.46,16214.87,16014.46,16163.7,239799552.0,4.1612,4.1707,4.1572,4.1578,9506.75,9542.31,9480.96,9506.35,69917062.0
2014-04-10,271.0,271.0,269.44,270.0,94,304.4,305.0,302.2,303.9,74054.0,159990.0,440.12,441.07,375.33,375.33,13733.78,13789.79,13733.78,13789.79,4008635,4181.21,4182.61,4042.76,4054.11,2251725300,1.212,1.2135,1.2078,1.2086,2.9426,2.9662,2.9375,2.9595,3.0014,3.0095,2.9981,3.0021,3.412,3.4304,3.4091,3.4263,52610.92,52809.47,52524.35,52580.73,57449236.0,1872.28,1872.53,1830.87,1833.08,2088211111,3509.39,3515.06,3495.2,3499.06,20108353,5.0384,5.0485,5.0353,5.0383,16163.67,16300.64,16134.52,16148.54,224544784.0,4.1571,4.1742,4.1541,4.1687,9556.7,9581.48,9440.99,9454.54,77873722.0
2014-04-11,270.0,270.0,267.85,268.0,830,304.1,307.9,302.6,304.1,98270.0,162191.0,375.16,429.74,344.22,416.63,13666.19,13718.76,13666.19,13718.76,4688640,4015.07,4067.22,3991.64,3999.73,2105966400,1.2086,1.2087,1.2034,1.2055,2.9595,2.9732,2.948,2.9615,3.0021,3.0169,2.9997,3.0096,3.4266,3.4432,3.4232,3.4367,52147.63,52389.75,52092.98,52389.75,49517738.0,1830.65,1835.07,1814.36,1815.69,2079700000,3475.09,3487.89,3468.75,3473.87,16612922,5.0384,5.0487,5.0262,5.0365,16148.55,16148.55,15818.58,15898.37,215972336.0,4.1687,4.1856,4.1674,4.1781,9351.2,9390.44,9259.43,9315.29,100489724.0
2014-04-14,261.0,267.5,261.0,265.9,1072,304.0,306.2,303.1,303.1,45212.0,162117.0,406.45,470.94,406.45,456.56,13546.28,13546.28,13512.96,13512.96,6556899,4038.06,4050.79,3986.5,4022.69,1758146400,1.2078,1.2116,1.207,1.2101,2.9689,2.9797,2.9642,2.9656,3.0159,3.0289,3.0134,3.0206,3.4407,3.4489,3.4324,3.4336,52093.58,52094.01,51613.56,51813.9,44015496.0,1818.18,1834.19,1815.8,1830.61,1728633333,3454.05,3454.05,3412.85,3423.37,16209140,5.0486,5.0635,5.043,5.0509,15898.36,15898.36,15589.4,15702.42,242765424.0,4.18,4.1889,4.1724,4.1738,9248.86,9339.17,9214.18,9339.17,90916505.0
2014-04-15,264.84,267.0,264.61,265.14,311,303.4,304.7,296.8,299.4,51178.0,164022.0,456.91,514.72,452.16,504.9,13464.81,13464.81,13410.25,13410.25,3000638,4032.63,4054.8,3946.03,4034.16,2244192300,1.2103,1.2127,1.2078,1.211,2.9656,2.9888,2.9628,2.9728,3.0208,3.0375,3.0201,3.0275,3.4337,3.4521,3.4314,3.4398,51739.1,51806.26,51263.89,51263.89,37419010.0,1831.45,1844.02,1816.29,1842.98,2075800000,3419.6,3431.97,3401.72,3404.44,13510148,5.0515,5.0819,5.0477,5.0641,15702.47,15780.39,15573.08,15590.5,230740304.0,4.1739,4.1964,4.1733,4.1818,9324.84,9344.85,9166.53,9173.71,88156792.0
2014-04-16,270.0,270.0,261.36,262.0,416,299.3,305.5,298.2,302.5,93932.0,157639.0,504.9,543.33,493.07,530.48,13359.4,13359.4,13201.79,13201.79,5685267,4066.82,4086.28,4038.81,4086.22,1732692300,1.211,1.2165,1.2094,1.2157,2.9723,2.9737,2.9532,2.9624,3.0271,3.0366,3.02,3.0283,3.4391,3.4472,3.4325,3.435,51396.72,51548.52,50913.63,50913.63,36267570.0,1846.01,1862.31,1846.01,1862.31,1752822222,3387.88,3407.5,3366.57,3366.57,8467641,5.0633,5.0982,5.0536,5.0862,15590.48,15769.23,15590.48,15745.98,227090384.0,4.1811,4.1948,4.1767,4.1838,9252.3,9318.97,9221.48,9317.82,78803187.0
2014-04-17,263.2,265.48,262.91,264.5,120,302.6,305.4,302.3,304.9,42929.0,157639.0,529.05,535.62,481.46,501.03,13235.03,13243.4,13235.03,13243.4,5036653,4080.3,4110.46,4064.7,4095.52,1817889600,1.2157,1.2173,1.2127,1.2157,2.9624,2.9718,2.9514,2.953,3.0283,3.0312,3.0206,3.0239,3.435,3.4467,3.4231,3.4257,51017.82,51510.98,50993.76,51510.98,33675228.0,1861.73,1869.63,1856.72,1864.85,1856350000,3365.21,3389.13,3365.21,3385.14,10373930,5.0861,5.1042,5.075,5.0778,15745.95,15917.2,15745.05,15907.91,188254160.0,4.1838,4.195,4.175,4.1769,9311.03,9417.82,9277.36,9409.71,86295237.0
2014-04-22,264.6,269.6,264.6,269.6,220,304.5,306.0,302.6,305.6,34141.0,152890.0,491.45,499.28,485.23,485.23,13342.18,13342.18,13321.23,13321.23,4161666,4132.06,4170.72,4131.61,4161.46,1744614900,1.2173,1.2198,1.2169,1.2187,2.9484,2.9612,2.9459,2.9555,3.0256,3.0369,3.0251,3.0319,3.42,3.4317,3.4188,3.4269,51538.92,52066.73,51525.7,52026.61,30109138.0,1872.57,1884.89,1872.57,1879.55,1786355556,3401.78,3425.17,3400.49,3425.17,7287442,5.0805,5.1098,5.0793,5.1009,15907.91,16109.64,15907.91,16082.24,174269968.0,4.1736,4.1904,4.1729,4.1856,9455.52,9602.57,9439.66,9600.09,70194131.0
2014-04-23,268.21,268.21,266.62,266.62,353,305.5,306.5,303.2,305.6,39519.0,150113.0,486.0,489.84,480.58,487.05,13341.93,13341.93,13269.8,13269.8,3815252,4160.9,4161.44,4125.41,4126.97,1669126800,1.2187,1.2193,1.2126,1.2144,2.9547,2.9671,2.9495,2.9523,3.0315,3.0356,3.023,3.027,3.4261,3.437,3.4256,3.4274,52113.13,52177.96,51788.15,51936.09,37350471.0,1879.32,1879.75,1873.91,1875.39,1714288889,3431.44,3431.91,3410.37,3416.93,10671697,5.1001,5.1058,5.0771,5.0789,16082.25,16097.12,15975.89,15989.64,185016576.0,4.1857,4.1932,4.1812,4.1822,9602.12,9607.84,9539.62,9544.19,61216915.0
