Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie
2011-04-15,3.0556,3.0712,3.0484,3.0576
2011-04-18,3.0708,3.1414,3.0646,3.1246
2011-04-19,3.1305,3.1314,3.0819,3.0829
2011-04-20,3.0666,3.0808,3.056,3.0768
2011-04-21,3.0704,3.091,3.0565,3.0652
2011-04-22,3.0563,3.0682,3.0515,3.0657
2011-04-25,3.0628,3.0823,3.0603,3.0729
2011-04-26,3.0708,3.0826,3.0599,3.0688
2011-04-27,3.0712,3.0731,3.0415,3.0485
2011-04-28,3.0393,3.0516,3.0342,3.0468
2011-04-29,3.0396,3.0659,3.0374,3.0632
2011-05-02,3.0657,3.0659,3.0496,3.0537
2011-05-03,3.0627,3.0884,3.0555,3.0818
2011-05-04,3.0848,3.1043,3.0654,3.097
2011-05-05,3.0895,3.1285,3.085,3.1234
2011-05-06,3.1329,3.1361,3.0916,3.1219
2011-05-09,3.1371,3.1563,3.106,3.1459
2011-05-10,3.1421,3.1492,3.1005,3.1035
2011-05-11,3.097,3.1091,3.0744,3.0984
2011-05-12,3.1005,3.1229,3.0955,3.1056
2011-05-13,3.1064,3.1318,3.0861,3.129
2011-05-16,3.1294,3.1397,3.1156,3.1369
2011-05-17,3.1287,3.1441,3.1171,3.1371
2011-05-18,3.1288,3.137,3.1126,3.1214
2011-05-19,3.1203,3.1255,3.1014,3.1048
2011-05-20,3.1013,3.1697,3.1003,3.1513
2011-05-23,3.1777,3.2028,3.1764,3.1831
2011-05-24,3.1724,3.1911,3.1699,3.189
2011-05-25,3.1968,3.2346,3.1931,3.228
2011-05-26,3.2095,3.2686,3.203,3.2555
2011-05-27,3.2539,3.2745,3.2474,3.2607
2011-05-30,3.2647,3.2742,3.2595,3.2677
2011-05-31,3.2316,3.2396,3.2102,3.2219
2011-06-01,3.2052,3.2786,3.2035,3.2724
2011-06-02,3.2805,3.2822,3.2491,3.2501
2011-06-03,3.2351,3.2705,3.2313,3.2344
2011-06-06,3.2426,3.2519,3.2255,3.2385
2011-06-07,3.2428,3.2439,3.2013,3.2015
2011-06-08,3.2156,3.2439,3.2121,3.2371
2011-06-09,3.227,3.2393,3.2155,3.2242
2011-06-10,3.2296,3.2604,3.2226,3.2565
2011-06-13,3.2445,3.2764,3.2382,3.2728
2011-06-14,3.2477,3.2533,3.2112,3.2112
2011-06-15,3.2178,3.2663,3.2175,3.2555
2011-06-16,3.2837,3.337,3.2771,3.3003
2011-06-17,3.315,3.3194,3.2659,3.2855
2011-06-20,3.2943,3.3259,3.2933,3.3011
2011-06-21,3.2931,3.3012,3.2748,3.282
2011-06-22,3.2891,3.3121,3.2736,3.3027
2011-06-23,3.313,3.3906,3.3074,3.3675
2011-06-24,3.3382,3.3683,3.3342,3.367
2011-06-27,3.3787,3.3849,3.3424,3.3498
2011-06-28,3.353,3.3824,3.3419,3.3611
2011-06-29,3.3607,3.3634,3.3065,3.308
2011-06-30,3.3043,3.3126,3.25,3.2576
2011-07-01,3.2437,3.2443,3.2001,3.2028
2011-07-04,3.1969,3.2042,3.1939,3.1978
2011-07-05,3.2079,3.237,3.2037,3.2281
2011-07-06,3.2497,3.31,3.2398,3.2888
2011-07-07,3.2833,3.3018,3.2364,3.2502
2011-07-08,3.24,3.3221,3.2344,3.3133
2011-07-11,3.319,3.4141,3.3183,3.3961
2011-07-12,3.4232,3.5165,3.4212,3.449
2011-07-13,3.4497,3.4797,3.4328,3.4577
2011-07-14,3.4824,3.503,3.4401,3.4819
2011-07-15,3.4893,3.5072,3.4709,3.4822
2011-07-18,3.5184,3.5444,3.4989,3.5125
2011-07-19,3.5021,3.5033,3.4371,3.4716
2011-07-20,3.4408,3.4463,3.4146,3.4341
2011-07-21,3.4078,3.444,3.3778,3.3881
2011-07-22,3.3778,3.4137,3.3444,3.3971
2011-07-25,3.4204,3.4815,3.419,3.4564
2011-07-26,3.4413,3.4556,3.4204,3.435
2011-07-27,3.4392,3.4953,3.4372,3.4878
2011-07-28,3.4967,3.5167,3.4735,3.4882
2011-07-29,3.5036,3.5448,3.5007,3.5316
2011-08-01,3.4944,3.6243,3.4786,3.5966
2011-08-02,3.5913,3.7046,3.5866,3.7007
2011-08-03,3.7062,3.7464,3.6121,3.6746
